cohort_status	stable_id	fold
FINAL_WORKFLOW_SPECIFIC	ENST00000403564	0
FINAL_WORKFLOW_SPECIFIC	ENST00000403633	1
FINAL_WORKFLOW_SPECIFIC	ENST00000403710	0
FINAL_WORKFLOW_SPECIFIC	ENST00000403721	1
FINAL_WORKFLOW_SPECIFIC	ENST00000403747	1
FINAL_WORKFLOW_SPECIFIC	ENST00000403754	0
FINAL_WORKFLOW_SPECIFIC	ENST00000403775	2
FINAL_WORKFLOW_SPECIFIC	ENST00000403786	1
FINAL_WORKFLOW_SPECIFIC	ENST00000403835	0
FINAL_WORKFLOW_SPECIFIC	ENST00000403842	4
FINAL_WORKFLOW_SPECIFIC	ENST00000403866	4
FINAL_WORKFLOW_SPECIFIC	ENST00000403880	0
FINAL_WORKFLOW_SPECIFIC	ENST00000403958	4
FINAL_WORKFLOW_SPECIFIC	ENST00000403997	0
FINAL_WORKFLOW_SPECIFIC	ENST00000404022	0
FINAL_WORKFLOW_SPECIFIC	ENST00000404092	0
FINAL_WORKFLOW_SPECIFIC	ENST00000404147	3
FINAL_WORKFLOW_SPECIFIC	ENST00000404178	3
FINAL_WORKFLOW_SPECIFIC	ENST00000404241	3
FINAL_WORKFLOW_SPECIFIC	ENST00000404330	0
FINAL_WORKFLOW_SPECIFIC	ENST00000404371	4
FINAL_WORKFLOW_SPECIFIC	ENST00000404393	0
FINAL_WORKFLOW_SPECIFIC	ENST00000404439	0
FINAL_WORKFLOW_SPECIFIC	ENST00000404458	1
FINAL_WORKFLOW_SPECIFIC	ENST00000404554	4
FINAL_WORKFLOW_SPECIFIC	ENST00000404582	0
FINAL_WORKFLOW_SPECIFIC	ENST00000404603	2
FINAL_WORKFLOW_SPECIFIC	ENST00000404609	4
FINAL_WORKFLOW_SPECIFIC	ENST00000404612	2
FINAL_WORKFLOW_SPECIFIC	ENST00000404674	4
FINAL_WORKFLOW_SPECIFIC	ENST00000404724	2
FINAL_WORKFLOW_SPECIFIC	ENST00000404735	1
FINAL_WORKFLOW_SPECIFIC	ENST00000404787	1
FINAL_WORKFLOW_SPECIFIC	ENST00000404824	4
FINAL_WORKFLOW_SPECIFIC	ENST00000404894	4
FINAL_WORKFLOW_SPECIFIC	ENST00000404933	2
FINAL_WORKFLOW_SPECIFIC	ENST00000404972	2
FINAL_WORKFLOW_SPECIFIC	ENST00000404992	0
FINAL_WORKFLOW_SPECIFIC	ENST00000405021	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405074	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405123	1
FINAL_WORKFLOW_SPECIFIC	ENST00000405202	3
FINAL_WORKFLOW_SPECIFIC	ENST00000405219	4
FINAL_WORKFLOW_SPECIFIC	ENST00000405271	3
FINAL_WORKFLOW_SPECIFIC	ENST00000405308	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405315	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405331	1
FINAL_WORKFLOW_SPECIFIC	ENST00000405333	0
FINAL_WORKFLOW_SPECIFIC	ENST00000405355	4
FINAL_WORKFLOW_SPECIFIC	ENST00000405356	0
FINAL_WORKFLOW_SPECIFIC	ENST00000405359	0
FINAL_WORKFLOW_SPECIFIC	ENST00000405362	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405364	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405405	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405418	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405422	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405442	1
FINAL_WORKFLOW_SPECIFIC	ENST00000405465	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405481	1
FINAL_WORKFLOW_SPECIFIC	ENST00000405484	1
FINAL_WORKFLOW_SPECIFIC	ENST00000405489	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405506	0
FINAL_WORKFLOW_SPECIFIC	ENST00000405636	0
FINAL_WORKFLOW_SPECIFIC	ENST00000405655	0
FINAL_WORKFLOW_SPECIFIC	ENST00000405661	4
FINAL_WORKFLOW_SPECIFIC	ENST00000405686	1
FINAL_WORKFLOW_SPECIFIC	ENST00000405720	4
FINAL_WORKFLOW_SPECIFIC	ENST00000405731	4
FINAL_WORKFLOW_SPECIFIC	ENST00000405786	3
FINAL_WORKFLOW_SPECIFIC	ENST00000405801	1
FINAL_WORKFLOW_SPECIFIC	ENST00000405805	2
FINAL_WORKFLOW_SPECIFIC	ENST00000405810	1
FINAL_WORKFLOW_SPECIFIC	ENST00000405867	4
FINAL_WORKFLOW_SPECIFIC	ENST00000405878	0
FINAL_WORKFLOW_SPECIFIC	ENST00000406022	1
FINAL_WORKFLOW_SPECIFIC	ENST00000406109	4
FINAL_WORKFLOW_SPECIFIC	ENST00000406172	2
FINAL_WORKFLOW_SPECIFIC	ENST00000406274	4
FINAL_WORKFLOW_SPECIFIC	ENST00000406329	1
FINAL_WORKFLOW_SPECIFIC	ENST00000406376	0
FINAL_WORKFLOW_SPECIFIC	ENST00000406385	0
FINAL_WORKFLOW_SPECIFIC	ENST00000406395	2
FINAL_WORKFLOW_SPECIFIC	ENST00000406503	0
FINAL_WORKFLOW_SPECIFIC	ENST00000406508	1
FINAL_WORKFLOW_SPECIFIC	ENST00000406520	0
FINAL_WORKFLOW_SPECIFIC	ENST00000406548	2
FINAL_WORKFLOW_SPECIFIC	ENST00000406555	1
FINAL_WORKFLOW_SPECIFIC	ENST00000406576	4
FINAL_WORKFLOW_SPECIFIC	ENST00000406581	4
FINAL_WORKFLOW_SPECIFIC	ENST00000406620	1
FINAL_WORKFLOW_SPECIFIC	ENST00000406671	1
FINAL_WORKFLOW_SPECIFIC	ENST00000406712	1
FINAL_WORKFLOW_SPECIFIC	ENST00000406752	2
FINAL_WORKFLOW_SPECIFIC	ENST00000406913	3
FINAL_WORKFLOW_SPECIFIC	ENST00000406934	1
FINAL_WORKFLOW_SPECIFIC	ENST00000406943	0
FINAL_WORKFLOW_SPECIFIC	ENST00000406957	0
FINAL_WORKFLOW_SPECIFIC	ENST00000406984	2
FINAL_WORKFLOW_SPECIFIC	ENST00000407004	0
FINAL_WORKFLOW_SPECIFIC	ENST00000407032	2
FINAL_WORKFLOW_SPECIFIC	ENST00000407033	1
FINAL_WORKFLOW_SPECIFIC	ENST00000407067	2
FINAL_WORKFLOW_SPECIFIC	ENST00000407075	1
FINAL_WORKFLOW_SPECIFIC	ENST00000407082	1
FINAL_WORKFLOW_SPECIFIC	ENST00000407142	2
FINAL_WORKFLOW_SPECIFIC	ENST00000407193	4
FINAL_WORKFLOW_SPECIFIC	ENST00000407280	3
FINAL_WORKFLOW_SPECIFIC	ENST00000407315	0
FINAL_WORKFLOW_SPECIFIC	ENST00000407324	0
FINAL_WORKFLOW_SPECIFIC	ENST00000407360	1
FINAL_WORKFLOW_SPECIFIC	ENST00000407422	1
FINAL_WORKFLOW_SPECIFIC	ENST00000407426	4
FINAL_WORKFLOW_SPECIFIC	ENST00000407433	0
FINAL_WORKFLOW_SPECIFIC	ENST00000407441	4
FINAL_WORKFLOW_SPECIFIC	ENST00000407445	0
FINAL_WORKFLOW_SPECIFIC	ENST00000407465	1
FINAL_WORKFLOW_SPECIFIC	ENST00000407537	0
FINAL_WORKFLOW_SPECIFIC	ENST00000407599	1
FINAL_WORKFLOW_SPECIFIC	ENST00000407633	3
FINAL_WORKFLOW_SPECIFIC	ENST00000407698	0
FINAL_WORKFLOW_SPECIFIC	ENST00000407721	3
FINAL_WORKFLOW_SPECIFIC	ENST00000407800	1
FINAL_WORKFLOW_SPECIFIC	ENST00000407835	2
FINAL_WORKFLOW_SPECIFIC	ENST00000407911	3
FINAL_WORKFLOW_SPECIFIC	ENST00000407940	3
FINAL_WORKFLOW_SPECIFIC	ENST00000407959	2
FINAL_WORKFLOW_SPECIFIC	ENST00000407971	3
FINAL_WORKFLOW_SPECIFIC	ENST00000408001	4
FINAL_WORKFLOW_SPECIFIC	ENST00000408237	4
FINAL_WORKFLOW_SPECIFIC	ENST00000408363	2
FINAL_WORKFLOW_SPECIFIC	ENST00000408888	3
FINAL_WORKFLOW_SPECIFIC	ENST00000408918	4
FINAL_WORKFLOW_SPECIFIC	ENST00000408941	0
FINAL_WORKFLOW_SPECIFIC	ENST00000408968	4
FINAL_WORKFLOW_SPECIFIC	ENST00000408980	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409000	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409002	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409017	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409028	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409038	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409051	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409054	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409104	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409105	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409115	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409116	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409139	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409144	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409145	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409160	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409170	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409180	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409181	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409182	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409185	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409194	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409205	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409207	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409225	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409226	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409248	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409255	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409275	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409276	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409281	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409291	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409292	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409293	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409302	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409311	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409320	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409321	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409322	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409333	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409334	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409338	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409340	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409368	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409390	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409409	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409419	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409436	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409468	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409476	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409477	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409498	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409500	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409545	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409546	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409563	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409569	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409574	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409587	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409600	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409601	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409614	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409617	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409628	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409646	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409650	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409659	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409670	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409676	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409678	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409682	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409683	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409710	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409711	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409712	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409716	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409724	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409727	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409729	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409733	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409735	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409747	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409751	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409753	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409760	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409764	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409782	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409783	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409784	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409789	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409800	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409804	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409836	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409837	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409841	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409850	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409860	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409870	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409892	1
FINAL_WORKFLOW_SPECIFIC	ENST00000409898	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409906	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409908	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409909	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409913	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409915	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409921	3
FINAL_WORKFLOW_SPECIFIC	ENST00000409924	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409946	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409952	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409960	0
FINAL_WORKFLOW_SPECIFIC	ENST00000409965	2
FINAL_WORKFLOW_SPECIFIC	ENST00000409973	4
FINAL_WORKFLOW_SPECIFIC	ENST00000409987	4
FINAL_WORKFLOW_SPECIFIC	ENST00000410022	4
FINAL_WORKFLOW_SPECIFIC	ENST00000410036	4
FINAL_WORKFLOW_SPECIFIC	ENST00000410044	4
FINAL_WORKFLOW_SPECIFIC	ENST00000410049	0
FINAL_WORKFLOW_SPECIFIC	ENST00000410062	3
FINAL_WORKFLOW_SPECIFIC	ENST00000410063	0
FINAL_WORKFLOW_SPECIFIC	ENST00000410067	0
FINAL_WORKFLOW_SPECIFIC	ENST00000410080	4
FINAL_WORKFLOW_SPECIFIC	ENST00000410084	0
FINAL_WORKFLOW_SPECIFIC	ENST00000410097	2
FINAL_WORKFLOW_SPECIFIC	ENST00000410110	1
FINAL_WORKFLOW_SPECIFIC	ENST00000410111	1
FINAL_WORKFLOW_SPECIFIC	ENST00000410396	0
FINAL_WORKFLOW_SPECIFIC	ENST00000410433	4
FINAL_WORKFLOW_SPECIFIC	ENST00000411069	2
FINAL_WORKFLOW_SPECIFIC	ENST00000411292	2
FINAL_WORKFLOW_SPECIFIC	ENST00000411482	1
FINAL_WORKFLOW_SPECIFIC	ENST00000411529	4
FINAL_WORKFLOW_SPECIFIC	ENST00000411544	3
FINAL_WORKFLOW_SPECIFIC	ENST00000411577	2
FINAL_WORKFLOW_SPECIFIC	ENST00000411586	4
FINAL_WORKFLOW_SPECIFIC	ENST00000411630	2
FINAL_WORKFLOW_SPECIFIC	ENST00000411646	1
FINAL_WORKFLOW_SPECIFIC	ENST00000411651	1
FINAL_WORKFLOW_SPECIFIC	ENST00000411660	4
FINAL_WORKFLOW_SPECIFIC	ENST00000411676	3
FINAL_WORKFLOW_SPECIFIC	ENST00000411695	3
FINAL_WORKFLOW_SPECIFIC	ENST00000411754	1
FINAL_WORKFLOW_SPECIFIC	ENST00000411763	4
FINAL_WORKFLOW_SPECIFIC	ENST00000411769	4
FINAL_WORKFLOW_SPECIFIC	ENST00000411827	0
FINAL_WORKFLOW_SPECIFIC	ENST00000411828	1
FINAL_WORKFLOW_SPECIFIC	ENST00000411843	0
FINAL_WORKFLOW_SPECIFIC	ENST00000411858	4
FINAL_WORKFLOW_SPECIFIC	ENST00000411861	1
FINAL_WORKFLOW_SPECIFIC	ENST00000411875	3
FINAL_WORKFLOW_SPECIFIC	ENST00000411892	2
FINAL_WORKFLOW_SPECIFIC	ENST00000411915	1
FINAL_WORKFLOW_SPECIFIC	ENST00000411922	3
FINAL_WORKFLOW_SPECIFIC	ENST00000411926	1
FINAL_WORKFLOW_SPECIFIC	ENST00000411938	4
FINAL_WORKFLOW_SPECIFIC	ENST00000411964	1
FINAL_WORKFLOW_SPECIFIC	ENST00000411972	4
FINAL_WORKFLOW_SPECIFIC	ENST00000411983	0
FINAL_WORKFLOW_SPECIFIC	ENST00000411986	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412007	4
FINAL_WORKFLOW_SPECIFIC	ENST00000412010	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412013	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412051	4
FINAL_WORKFLOW_SPECIFIC	ENST00000412059	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412087	3
FINAL_WORKFLOW_SPECIFIC	ENST00000412093	3
FINAL_WORKFLOW_SPECIFIC	ENST00000412097	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412124	4
FINAL_WORKFLOW_SPECIFIC	ENST00000412128	2
FINAL_WORKFLOW_SPECIFIC	ENST00000412138	2
FINAL_WORKFLOW_SPECIFIC	ENST00000412304	3
FINAL_WORKFLOW_SPECIFIC	ENST00000412323	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412331	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412343	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412359	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412438	4
FINAL_WORKFLOW_SPECIFIC	ENST00000412454	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412502	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412524	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412532	2
FINAL_WORKFLOW_SPECIFIC	ENST00000412542	2
FINAL_WORKFLOW_SPECIFIC	ENST00000412544	2
FINAL_WORKFLOW_SPECIFIC	ENST00000412545	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412554	4
FINAL_WORKFLOW_SPECIFIC	ENST00000412567	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412580	4
FINAL_WORKFLOW_SPECIFIC	ENST00000412582	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412716	3
FINAL_WORKFLOW_SPECIFIC	ENST00000412731	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412758	2
FINAL_WORKFLOW_SPECIFIC	ENST00000412779	2
FINAL_WORKFLOW_SPECIFIC	ENST00000412786	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412788	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412791	2
FINAL_WORKFLOW_SPECIFIC	ENST00000412830	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412846	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412872	1
FINAL_WORKFLOW_SPECIFIC	ENST00000412887	0
FINAL_WORKFLOW_SPECIFIC	ENST00000412908	1
FINAL_WORKFLOW_SPECIFIC	ENST00000413002	1
FINAL_WORKFLOW_SPECIFIC	ENST00000413016	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413027	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413068	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413077	0
FINAL_WORKFLOW_SPECIFIC	ENST00000413082	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413110	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413140	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413174	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413202	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413219	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413221	1
FINAL_WORKFLOW_SPECIFIC	ENST00000413258	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413259	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413289	1
FINAL_WORKFLOW_SPECIFIC	ENST00000413293	1
FINAL_WORKFLOW_SPECIFIC	ENST00000413297	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413300	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413316	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413334	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413350	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413379	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413382	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413424	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413447	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413456	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413490	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413498	1
FINAL_WORKFLOW_SPECIFIC	ENST00000413555	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413576	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413583	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413587	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413611	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413643	1
FINAL_WORKFLOW_SPECIFIC	ENST00000413644	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413663	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413677	1
FINAL_WORKFLOW_SPECIFIC	ENST00000413691	0
FINAL_WORKFLOW_SPECIFIC	ENST00000413699	0
FINAL_WORKFLOW_SPECIFIC	ENST00000413744	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413759	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413805	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413834	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413844	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413849	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413858	0
FINAL_WORKFLOW_SPECIFIC	ENST00000413888	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413910	4
FINAL_WORKFLOW_SPECIFIC	ENST00000413917	3
FINAL_WORKFLOW_SPECIFIC	ENST00000413966	0
FINAL_WORKFLOW_SPECIFIC	ENST00000413971	0
FINAL_WORKFLOW_SPECIFIC	ENST00000413987	2
FINAL_WORKFLOW_SPECIFIC	ENST00000413995	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414002	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414011	3
FINAL_WORKFLOW_SPECIFIC	ENST00000414016	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414061	3
FINAL_WORKFLOW_SPECIFIC	ENST00000414062	3
FINAL_WORKFLOW_SPECIFIC	ENST00000414070	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414075	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414124	3
FINAL_WORKFLOW_SPECIFIC	ENST00000414130	0
FINAL_WORKFLOW_SPECIFIC	ENST00000414154	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414167	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414174	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414183	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414200	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414241	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414262	0
FINAL_WORKFLOW_SPECIFIC	ENST00000414273	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414274	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414276	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414281	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414293	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414294	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414306	3
FINAL_WORKFLOW_SPECIFIC	ENST00000414313	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414316	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414329	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414390	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414397	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414441	0
FINAL_WORKFLOW_SPECIFIC	ENST00000414474	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414487	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414543	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414577	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414584	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414620	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414689	0
FINAL_WORKFLOW_SPECIFIC	ENST00000414700	3
FINAL_WORKFLOW_SPECIFIC	ENST00000414761	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414790	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414823	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414849	1
FINAL_WORKFLOW_SPECIFIC	ENST00000414862	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414870	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414884	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414893	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414898	4
FINAL_WORKFLOW_SPECIFIC	ENST00000414949	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414963	2
FINAL_WORKFLOW_SPECIFIC	ENST00000414983	4
FINAL_WORKFLOW_SPECIFIC	ENST00000415002	1
FINAL_WORKFLOW_SPECIFIC	ENST00000415031	3
FINAL_WORKFLOW_SPECIFIC	ENST00000415039	4
FINAL_WORKFLOW_SPECIFIC	ENST00000415070	3
FINAL_WORKFLOW_SPECIFIC	ENST00000415103	2
FINAL_WORKFLOW_SPECIFIC	ENST00000415116	2
FINAL_WORKFLOW_SPECIFIC	ENST00000415136	2
FINAL_WORKFLOW_SPECIFIC	ENST00000415177	3
FINAL_WORKFLOW_SPECIFIC	ENST00000415187	1
FINAL_WORKFLOW_SPECIFIC	ENST00000415272	4
FINAL_WORKFLOW_SPECIFIC	ENST00000415278	4
FINAL_WORKFLOW_SPECIFIC	ENST00000415280	0
FINAL_WORKFLOW_SPECIFIC	ENST00000415282	0
FINAL_WORKFLOW_SPECIFIC	ENST00000415286	3
FINAL_WORKFLOW_SPECIFIC	ENST00000415325	0
FINAL_WORKFLOW_SPECIFIC	ENST00000415328	3
FINAL_WORKFLOW_SPECIFIC	ENST00000415330	4
