status	stable_id	sequence_cluster_id	fold
FROZEN_PHASE3D	ENST00000357164	SC8fe380eb9939	1
FROZEN_PHASE3D	ENST00000357194	SCfd7d61563409	4
FROZEN_PHASE3D	ENST00000357214	SCf2c1eb4c6f09	3
FROZEN_PHASE3D	ENST00000357235	SC1671de128d3e	2
FROZEN_PHASE3D	ENST00000357325	SCd90d62d8bad0	0
FROZEN_PHASE3D	ENST00000357332	SC03d53e035df3	1
FROZEN_PHASE3D	ENST00000357348	SCd5f5de22104b	1
FROZEN_PHASE3D	ENST00000357360	SCce6dc282f1c0	0
FROZEN_PHASE3D	ENST00000357385	SCe0fcb95f5272	3
FROZEN_PHASE3D	ENST00000357394	SC0a461e57ece2	2
FROZEN_PHASE3D	ENST00000357429	SC5defc2a9dbb1	4
FROZEN_PHASE3D	ENST00000357430	SCbbfeb5f9e364	4
FROZEN_PHASE3D	ENST00000357495	SCc2b521e6f126	1
FROZEN_PHASE3D	ENST00000357519	SC18a50d232165	0
FROZEN_PHASE3D	ENST00000357602	SCa111dd9c2492	1
FROZEN_PHASE3D	ENST00000357704	SC6a60fc3f871f	3
FROZEN_PHASE3D	ENST00000357732	SC02c40f6bd35c	4
FROZEN_PHASE3D	ENST00000357736	SC45f5feba00fd	4
FROZEN_PHASE3D	ENST00000357743	SC468191b6b91e	3
FROZEN_PHASE3D	ENST00000357790	SC1284e2c69953	0
FROZEN_PHASE3D	ENST00000357849	SCb4e92356175d	3
FROZEN_PHASE3D	ENST00000357854	SC824b49e069b3	0
FROZEN_PHASE3D	ENST00000357865	SC4bec31ebb266	2
FROZEN_PHASE3D	ENST00000357866	SC6dbe670e9c2e	0
FROZEN_PHASE3D	ENST00000357917	SC55621ff58660	4
FROZEN_PHASE3D	ENST00000358008	SCdc852d192475	2
FROZEN_PHASE3D	ENST00000358015	SCd3d8a9a1dd7f	3
FROZEN_PHASE3D	ENST00000358043	SC76869d2c01f5	2
FROZEN_PHASE3D	ENST00000358152	SC030a326c9de1	2
FROZEN_PHASE3D	ENST00000358154	SCaf9b5e51ce82	1
FROZEN_PHASE3D	ENST00000358156	SC6e30870e39aa	0
FROZEN_PHASE3D	ENST00000358171	SC2d7786d0aec4	4
FROZEN_PHASE3D	ENST00000358227	SCcd49b28889bc	1
FROZEN_PHASE3D	ENST00000358239	SC48906a61aa4a	2
FROZEN_PHASE3D	ENST00000358290	SC6efc7d40c0c5	2
FROZEN_PHASE3D	ENST00000358344	SC08838bf95953	0
FROZEN_PHASE3D	ENST00000358368	SC79038d3bcfbc	3
FROZEN_PHASE3D	ENST00000358406	SCf639eca55bfe	0
FROZEN_PHASE3D	ENST00000358435	SCf9ac301c62d9	2
FROZEN_PHASE3D	ENST00000358455	SCb0ab25fc81e7	2
FROZEN_PHASE3D	ENST00000358464	SC6e8a85a6d87f	4
FROZEN_PHASE3D	ENST00000358528	SC982987f962e5	2
FROZEN_PHASE3D	ENST00000358572	SCe673a899bc3f	0
FROZEN_PHASE3D	ENST00000358609	SCd4c23181cbff	3
FROZEN_PHASE3D	ENST00000358615	SC552dcc94d941	3
FROZEN_PHASE3D	ENST00000358625	SCfa7ddedb4031	1
FROZEN_PHASE3D	ENST00000358655	SC0f3def6ffb9d	2
FROZEN_PHASE3D	ENST00000358666	SC6bd8e7d763b0	1
FROZEN_PHASE3D	ENST00000358678	SC23752f8f2c82	1
FROZEN_PHASE3D	ENST00000358701	SC6341f6a118fb	2
FROZEN_PHASE3D	ENST00000358715	SCf88567e80599	3
FROZEN_PHASE3D	ENST00000358746	SC82a016556786	4
FROZEN_PHASE3D	ENST00000358794	SC3bb96ad2b75c	4
FROZEN_PHASE3D	ENST00000358867	SC5271c216855c	0
FROZEN_PHASE3D	ENST00000358888	SCc24f6987bf84	3
FROZEN_PHASE3D	ENST00000358901	SC5f66e1023569	2
FROZEN_PHASE3D	ENST00000358932	SC4d7aac575a57	3
FROZEN_PHASE3D	ENST00000358951	SC1b1abae6f4fb	1
FROZEN_PHASE3D	ENST00000359005	SCf45884545917	2
FROZEN_PHASE3D	ENST00000359025	SCf5d40f996bd2	3
FROZEN_PHASE3D	ENST00000359032	SCc37b04bc77db	3
FROZEN_PHASE3D	ENST00000359087	SC0e941cb97b5a	4
FROZEN_PHASE3D	ENST00000359088	SC7f6c662f8628	1
FROZEN_PHASE3D	ENST00000359165	SCc273b46dd1cc	0
FROZEN_PHASE3D	ENST00000359274	SCa75ba4b08476	1
FROZEN_PHASE3D	ENST00000359282	SC401292b45875	1
FROZEN_PHASE3D	ENST00000359308	SCca2e73d92953	0
FROZEN_PHASE3D	ENST00000359314	SC179e92d7065b	1
FROZEN_PHASE3D	ENST00000359315	SCefbe9cb437c6	2
FROZEN_PHASE3D	ENST00000359362	SC937337cedc0b	0
FROZEN_PHASE3D	ENST00000359374	SC24ef6f02c484	2
FROZEN_PHASE3D	ENST00000359426	SC5eaa606a89f2	0
FROZEN_PHASE3D	ENST00000359435	SC77f30e51b638	2
FROZEN_PHASE3D	ENST00000359461	SC81dfe7b672e2	0
FROZEN_PHASE3D	ENST00000359462	SC401292b45875	1
FROZEN_PHASE3D	ENST00000359534	SC4fa394f2d20e	4
FROZEN_PHASE3D	ENST00000359543	SCf5460c22903a	1
FROZEN_PHASE3D	ENST00000359623	SCc2770f8293d1	3
FROZEN_PHASE3D	ENST00000359624	SCb3519d5632fd	1
FROZEN_PHASE3D	ENST00000359637	SCbc19812719ce	3
FROZEN_PHASE3D	ENST00000359655	SCb83c2226b072	3
FROZEN_PHASE3D	ENST00000359681	SCefd00b588955	1
FROZEN_PHASE3D	ENST00000359690	SC84a8c8513019	4
FROZEN_PHASE3D	ENST00000359707	SC824b49e069b3	0
FROZEN_PHASE3D	ENST00000359803	SC588279885443	2
FROZEN_PHASE3D	ENST00000359832	SC23357d79115e	3
FROZEN_PHASE3D	ENST00000359883	SC8cf0c1ebbfbc	2
FROZEN_PHASE3D	ENST00000359893	SC269c2ead26c9	1
FROZEN_PHASE3D	ENST00000359895	SCc4ae6a5f6bd4	2
FROZEN_PHASE3D	ENST00000359944	SC997dce63901d	2
FROZEN_PHASE3D	ENST00000359995	SC6e30870e39aa	0
FROZEN_PHASE3D	ENST00000360000	SC5ce6898a0f64	2
FROZEN_PHASE3D	ENST00000360001	SC60a7d87f493f	0
FROZEN_PHASE3D	ENST00000360003	SC3b7cf1b38db1	3
FROZEN_PHASE3D	ENST00000360051	SCf121e8d6eb7d	3
FROZEN_PHASE3D	ENST00000360059	SCe8e7b845b82a	3
FROZEN_PHASE3D	ENST00000360079	SCca2e73d92953	0
FROZEN_PHASE3D	ENST00000360110	SC59b898a922bf	2
FROZEN_PHASE3D	ENST00000360128	SCca864e8c441c	2
FROZEN_PHASE3D	ENST00000360244	SCd13fc6d895bb	4
FROZEN_PHASE3D	ENST00000360270	SC2754abfb12dd	1
FROZEN_PHASE3D	ENST00000360289	SC5eaa606a89f2	0
FROZEN_PHASE3D	ENST00000360382	SC51b6e99ca6a1	1
FROZEN_PHASE3D	ENST00000360384	SC3b933c9c2d50	2
FROZEN_PHASE3D	ENST00000360403	SCc5baef238842	0
FROZEN_PHASE3D	ENST00000360458	SC9c187eae998b	1
FROZEN_PHASE3D	ENST00000360472	SCd86f4ef294e6	4
FROZEN_PHASE3D	ENST00000360507	SCf38367a21fe3	4
FROZEN_PHASE3D	ENST00000360541	SC70e2622dff4e	0
FROZEN_PHASE3D	ENST00000360566	SC9e9e3feb40d4	3
FROZEN_PHASE3D	ENST00000360579	SC64a9bade6c69	0
FROZEN_PHASE3D	ENST00000360605	SC1e2c7f9af94f	0
FROZEN_PHASE3D	ENST00000360612	SC50f88369f9ae	2
FROZEN_PHASE3D	ENST00000360614	SC5f2c36c52414	4
FROZEN_PHASE3D	ENST00000360652	SC9bf4ac8167a8	1
FROZEN_PHASE3D	ENST00000360718	SCdadabcd63d5f	3
FROZEN_PHASE3D	ENST00000360771	SC035c6ddf4cc2	4
FROZEN_PHASE3D	ENST00000360787	SC5c34f92cc6b5	1
FROZEN_PHASE3D	ENST00000360803	SCe8e7b845b82a	3
FROZEN_PHASE3D	ENST00000360806	SC536c0f754476	0
FROZEN_PHASE3D	ENST00000360830	SC36e306823f3e	4
FROZEN_PHASE3D	ENST00000360840	SC7e50cb43a8f4	0
FROZEN_PHASE3D	ENST00000360876	SCca4a4dfdb6b1	3
FROZEN_PHASE3D	ENST00000360961	SC711181f3c46f	3
FROZEN_PHASE3D	ENST00000360981	SC3da0bf0a5c7c	1
FROZEN_PHASE3D	ENST00000360982	SC5bb34226cadb	4
FROZEN_PHASE3D	ENST00000361036	SC0d598535745a	0
FROZEN_PHASE3D	ENST00000361070	SC6679b6ce23b0	2
FROZEN_PHASE3D	ENST00000361093	SC49774106d9b7	1
FROZEN_PHASE3D	ENST00000361114	SCd9d137899816	2
FROZEN_PHASE3D	ENST00000361131	SC0b423283c87f	1
FROZEN_PHASE3D	ENST00000361143	SC20c44efb6970	4
FROZEN_PHASE3D	ENST00000361148	SC946711b2152c	2
FROZEN_PHASE3D	ENST00000361183	SCab3a805c48ea	4
FROZEN_PHASE3D	ENST00000361188	SCfaac13ea05da	2
FROZEN_PHASE3D	ENST00000361189	SCdee424969d28	4
FROZEN_PHASE3D	ENST00000361198	SC33faffeaadce	1
FROZEN_PHASE3D	ENST00000361211	SCa9d1db3715fb	4
FROZEN_PHASE3D	ENST00000361219	SCfa41cb306e62	1
FROZEN_PHASE3D	ENST00000361227	SCc1c70d85e526	2
FROZEN_PHASE3D	ENST00000361236	SC3405889ba313	2
FROZEN_PHASE3D	ENST00000361264	SCb2759d199253	3
FROZEN_PHASE3D	ENST00000361278	SC8263d24fb0c4	2
FROZEN_PHASE3D	ENST00000361283	SCa9193443322e	4
FROZEN_PHASE3D	ENST00000361288	SCba35e9779538	3
FROZEN_PHASE3D	ENST00000361309	SCacbcf08092fd	0
FROZEN_PHASE3D	ENST00000361335	SCbc186824b6b6	4
FROZEN_PHASE3D	ENST00000361337	SCc797ff0d9d36	1
FROZEN_PHASE3D	ENST00000361351	SC96882729c6a0	1
FROZEN_PHASE3D	ENST00000361367	SCc29e0edd3e24	1
FROZEN_PHASE3D	ENST00000361381	SC2b26f77c4d34	0
FROZEN_PHASE3D	ENST00000361384	SC4c40989c48fd	0
FROZEN_PHASE3D	ENST00000361390	SCf535c1fed63f	4
FROZEN_PHASE3D	ENST00000361427	SC5e03e1db4b55	4
FROZEN_PHASE3D	ENST00000361436	SC5e03e1db4b55	4
FROZEN_PHASE3D	ENST00000361439	SCbe231319ba54	2
FROZEN_PHASE3D	ENST00000361441	SCd1f6e2e55ae7	2
FROZEN_PHASE3D	ENST00000361446	SCf850e98cbe45	1
FROZEN_PHASE3D	ENST00000361453	SC13785eca4a45	2
FROZEN_PHASE3D	ENST00000361496	SCee013110b930	1
FROZEN_PHASE3D	ENST00000361505	SC71dfd04a702f	1
FROZEN_PHASE3D	ENST00000361531	SCa202d5fd573b	1
FROZEN_PHASE3D	ENST00000361532	SC7c21441ab994	0
FROZEN_PHASE3D	ENST00000361538	SC59a3759f1686	3
FROZEN_PHASE3D	ENST00000361557	SCdee424969d28	4
FROZEN_PHASE3D	ENST00000361564	SC1d53d2963670	0
FROZEN_PHASE3D	ENST00000361565	SC071bbcb21ed3	4
FROZEN_PHASE3D	ENST00000361566	SC2f39c2e3dd40	4
FROZEN_PHASE3D	ENST00000361567	SCbc7e0e6ed6d4	0
FROZEN_PHASE3D	ENST00000361574	SCe9f3d5e1ed64	4
FROZEN_PHASE3D	ENST00000361575	SCcefb4026abc0	4
FROZEN_PHASE3D	ENST00000361611	SCbf4f78be0a46	0
FROZEN_PHASE3D	ENST00000361624	SC80eec34e19dd	2
FROZEN_PHASE3D	ENST00000361631	SC7c21441ab994	0
FROZEN_PHASE3D	ENST00000361641	SCd11dd6eff0bb	3
FROZEN_PHASE3D	ENST00000361671	SCe61cdfebf1d6	1
FROZEN_PHASE3D	ENST00000361681	SC2c4116f5d108	4
FROZEN_PHASE3D	ENST00000361682	SCe22610f61913	0
FROZEN_PHASE3D	ENST00000361731	SCe94e72698d0c	1
FROZEN_PHASE3D	ENST00000361739	SCbf80969f3ab3	4
FROZEN_PHASE3D	ENST00000361781	SC33fe0b36dc03	2
FROZEN_PHASE3D	ENST00000361789	SC6a8cd9ff1bfd	3
FROZEN_PHASE3D	ENST00000361804	SC4cf12f620a99	2
FROZEN_PHASE3D	ENST00000361813	SCb403e3e7c151	2
FROZEN_PHASE3D	ENST00000361822	SC9ce811016f25	0
FROZEN_PHASE3D	ENST00000361851	SC39b6d25d3f3f	4
FROZEN_PHASE3D	ENST00000361871	SC1416c46ff2ed	4
FROZEN_PHASE3D	ENST00000361891	SCddde4b5b123b	1
FROZEN_PHASE3D	ENST00000361899	SC0c3071241e8e	1
FROZEN_PHASE3D	ENST00000361946	SC9ce811016f25	0
FROZEN_PHASE3D	ENST00000361951	SC5f5b8b6473be	0
FROZEN_PHASE3D	ENST00000362031	SC7a07d2edf344	3
FROZEN_PHASE3D	ENST00000362034	SC44c35c00407a	3
FROZEN_PHASE3D	ENST00000362049	SCd7f20f584474	1
FROZEN_PHASE3D	ENST00000362052	SC7c21441ab994	0
FROZEN_PHASE3D	ENST00000362076	SC65eeed7affe6	0
FROZEN_PHASE3D	ENST00000362079	SC61cdec5ef09e	0
FROZEN_PHASE3D	ENST00000362093	SC7da16043d9be	2
FROZEN_PHASE3D	ENST00000362097	SCf850e98cbe45	1
FROZEN_PHASE3D	ENST00000362477	SCa2504b111ff6	2
FROZEN_PHASE3D	ENST00000362507	SC930e0672f6b5	1
FROZEN_PHASE3D	ENST00000362526	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000362545	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000362610	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000362653	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000362692	SC7c6f5173f628	3
FROZEN_PHASE3D	ENST00000362698	SC38281de2ecf2	0
FROZEN_PHASE3D	ENST00000362969	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000363120	SCd7a2d550a1b9	2
FROZEN_PHASE3D	ENST00000363124	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000363217	SC2629d0736dcd	3
FROZEN_PHASE3D	ENST00000363286	SCabcf64348b54	1
FROZEN_PHASE3D	ENST00000363299	SC2960f00f711b	3
FROZEN_PHASE3D	ENST00000363442	SC02a938e8aed6	4
FROZEN_PHASE3D	ENST00000363444	SC8de91797f0cd	0
FROZEN_PHASE3D	ENST00000363593	SC6029530d741f	1
FROZEN_PHASE3D	ENST00000363618	SC7cb4443b1ad0	2
FROZEN_PHASE3D	ENST00000363624	SC8de91797f0cd	0
FROZEN_PHASE3D	ENST00000363664	SCbd39427aad40	3
FROZEN_PHASE3D	ENST00000363688	SCe77b05a9f80b	0
FROZEN_PHASE3D	ENST00000363925	SC7eb928f721ae	0
FROZEN_PHASE3D	ENST00000364043	SCdac310678512	0
FROZEN_PHASE3D	ENST00000364228	SCafea068b1c87	3
FROZEN_PHASE3D	ENST00000364315	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000364451	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000364502	SCfa4855d5892d	0
FROZEN_PHASE3D	ENST00000364543	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000364558	SC5ec788e02a8e	4
FROZEN_PHASE3D	ENST00000364849	SC3d49c02f3866	0
FROZEN_PHASE3D	ENST00000364923	SC070786cc6bd1	0
FROZEN_PHASE3D	ENST00000364938	SC7e8a5028bdc2	2
FROZEN_PHASE3D	ENST00000364952	SC5b73b7051603	2
FROZEN_PHASE3D	ENST00000365188	SC1c55a858e859	4
FROZEN_PHASE3D	ENST00000365328	SC1c55a858e859	4
FROZEN_PHASE3D	ENST00000365382	SC2ff8b17c29ec	3
FROZEN_PHASE3D	ENST00000365467	SC7c6f5173f628	3
FROZEN_PHASE3D	ENST00000365484	SC8de91797f0cd	0
FROZEN_PHASE3D	ENST00000365487	SC04bcde4ddcea	0
FROZEN_PHASE3D	ENST00000365645	SCc4f8d6e3d93d	3
FROZEN_PHASE3D	ENST00000365668	SC7eb928f721ae	0
FROZEN_PHASE3D	ENST00000366425	SC42462546cadb	2
FROZEN_PHASE3D	ENST00000366466	SC706c77a6f6a2	3
FROZEN_PHASE3D	ENST00000366510	SCa5456b700f54	2
FROZEN_PHASE3D	ENST00000366513	SC5366c6078da0	2
FROZEN_PHASE3D	ENST00000366514	SCb6377e702b28	2
FROZEN_PHASE3D	ENST00000366528	SC581f7706d14a	1
FROZEN_PHASE3D	ENST00000366535	SCf3fea065be7c	1
FROZEN_PHASE3D	ENST00000366553	SCfbb24410b7b2	1
FROZEN_PHASE3D	ENST00000366560	SC84d898f185f9	2
FROZEN_PHASE3D	ENST00000366587	SC937337cedc0b	0
FROZEN_PHASE3D	ENST00000366607	SCed802f8ed746	0
FROZEN_PHASE3D	ENST00000366612	SC3f0a52d66e49	3
FROZEN_PHASE3D	ENST00000366613	SC3f0a52d66e49	3
FROZEN_PHASE3D	ENST00000366615	SC3f0a52d66e49	3
FROZEN_PHASE3D	ENST00000366647	SC02cdf29a49e0	0
FROZEN_PHASE3D	ENST00000366654	SCe989c00da554	2
FROZEN_PHASE3D	ENST00000366658	SCf1dd64acadbd	1
FROZEN_PHASE3D	ENST00000366672	SCe55830cfd565	3
FROZEN_PHASE3D	ENST00000366678	SCb5dec88adc37	2
FROZEN_PHASE3D	ENST00000366690	SC83d651dc1dab	3
FROZEN_PHASE3D	ENST00000366695	SC4b578feffba8	0
FROZEN_PHASE3D	ENST00000366792	SCe276995cc44e	1
FROZEN_PHASE3D	ENST00000366794	SCe276995cc44e	1
FROZEN_PHASE3D	ENST00000366812	SCd3e60c1045c5	0
FROZEN_PHASE3D	ENST00000366813	SC538c0326fd5e	3
FROZEN_PHASE3D	ENST00000366814	SC538c0326fd5e	3
FROZEN_PHASE3D	ENST00000366815	SC538c0326fd5e	3
FROZEN_PHASE3D	ENST00000366816	SC538c0326fd5e	3
FROZEN_PHASE3D	ENST00000366838	SC14bafda2773b	2
FROZEN_PHASE3D	ENST00000366839	SC14bafda2773b	2
FROZEN_PHASE3D	ENST00000366856	SC96a41beb4633	2
FROZEN_PHASE3D	ENST00000366858	SC96a41beb4633	2
FROZEN_PHASE3D	ENST00000366860	SC96a41beb4633	2
FROZEN_PHASE3D	ENST00000366868	SC711181f3c46f	3
FROZEN_PHASE3D	ENST00000366922	SCf60ac4a9c006	4
FROZEN_PHASE3D	ENST00000366923	SC4235ac1d6dcf	2
FROZEN_PHASE3D	ENST00000366976	SCc17c7ca03b78	2
FROZEN_PHASE3D	ENST00000366977	SCc17c7ca03b78	2
FROZEN_PHASE3D	ENST00000366988	SCd98b73f77d75	0
FROZEN_PHASE3D	ENST00000366999	SC6a88b7949ac9	0
FROZEN_PHASE3D	ENST00000367034	SC3cfe9bd2631d	0
FROZEN_PHASE3D	ENST00000367048	SC19bded027b71	1
FROZEN_PHASE3D	ENST00000367063	SC384147aea4f9	4
FROZEN_PHASE3D	ENST00000367064	SC384147aea4f9	4
FROZEN_PHASE3D	ENST00000367067	SC384147aea4f9	4
FROZEN_PHASE3D	ENST00000367075	SCd96259e2a160	0
FROZEN_PHASE3D	ENST00000367088	SC4d487ed6c4ec	3
FROZEN_PHASE3D	ENST00000367089	SC4d487ed6c4ec	3
FROZEN_PHASE3D	ENST00000367103	SCc3b2200fabf5	1
FROZEN_PHASE3D	ENST00000367114	SCc9fcd3c5b009	3
FROZEN_PHASE3D	ENST00000367128	SC8d6418536d64	1
FROZEN_PHASE3D	ENST00000367142	SC0fe783cfd490	2
FROZEN_PHASE3D	ENST00000367166	SC828ff00b4a29	4
FROZEN_PHASE3D	ENST00000367188	SC585504beffaa	2
FROZEN_PHASE3D	ENST00000367208	SC877740d5a32a	4
FROZEN_PHASE3D	ENST00000367242	SC6839baef98f1	2
FROZEN_PHASE3D	ENST00000367249	SCe9f61bc575cd	0
FROZEN_PHASE3D	ENST00000367254	SCa160530373c8	3
FROZEN_PHASE3D	ENST00000367259	SC2a911bfdebe7	3
FROZEN_PHASE3D	ENST00000367261	SC2a911bfdebe7	3
FROZEN_PHASE3D	ENST00000367262	SC2f6683a90b55	1
FROZEN_PHASE3D	ENST00000367274	SC686a82e34b3a	0
FROZEN_PHASE3D	ENST00000367286	SCfbc8b6500a0b	2
FROZEN_PHASE3D	ENST00000367287	SCe9492c994a91	4
FROZEN_PHASE3D	ENST00000367294	SCaa3f1bcd7bd2	3
FROZEN_PHASE3D	ENST00000367303	SCcde320c93a37	1
FROZEN_PHASE3D	ENST00000367307	SCd71466f92681	1
FROZEN_PHASE3D	ENST00000367308	SCd71466f92681	1
FROZEN_PHASE3D	ENST00000367321	SCd71466f92681	1
FROZEN_PHASE3D	ENST00000367330	SCbea6c919aada	2
FROZEN_PHASE3D	ENST00000367332	SCbea6c919aada	2
FROZEN_PHASE3D	ENST00000367333	SCbea6c919aada	2
FROZEN_PHASE3D	ENST00000367334	SCbea6c919aada	2
FROZEN_PHASE3D	ENST00000367378	SC793ab84b4714	0
FROZEN_PHASE3D	ENST00000367380	SC793ab84b4714	0
FROZEN_PHASE3D	ENST00000367384	SC793ab84b4714	0
FROZEN_PHASE3D	ENST00000367419	SC297f58d31be8	1
FROZEN_PHASE3D	ENST00000367429	SCbc19812719ce	3
FROZEN_PHASE3D	ENST00000367439	SC93cee71e12cc	0
FROZEN_PHASE3D	ENST00000367440	SC93cee71e12cc	0
FROZEN_PHASE3D	ENST00000367454	SCef1b38ff55c3	0
FROZEN_PHASE3D	ENST00000367478	SCd6e07c4a6f89	0
FROZEN_PHASE3D	ENST00000367480	SC6b4dd20aea09	4
FROZEN_PHASE3D	ENST00000367481	SC6b4dd20aea09	4
FROZEN_PHASE3D	ENST00000367495	SC69dea506e588	1
FROZEN_PHASE3D	ENST00000367498	SC916b6d380ba5	4
FROZEN_PHASE3D	ENST00000367509	SC5131af386d99	0
FROZEN_PHASE3D	ENST00000367510	SC5131af386d99	0
FROZEN_PHASE3D	ENST00000367518	SCd11dd6eff0bb	3
FROZEN_PHASE3D	ENST00000367534	SC21c0e9691b28	2
FROZEN_PHASE3D	ENST00000367549	SC7c7b34df48e5	4
FROZEN_PHASE3D	ENST00000367569	SCbca3f79ad61f	2
FROZEN_PHASE3D	ENST00000367576	SC787b9510851c	1
FROZEN_PHASE3D	ENST00000367577	SC92bdefdec9d5	4
FROZEN_PHASE3D	ENST00000367579	SC6c429934e0b6	4
FROZEN_PHASE3D	ENST00000367585	SC68f449b28b10	2
FROZEN_PHASE3D	ENST00000367595	SC03c2400aeaed	3
FROZEN_PHASE3D	ENST00000367596	SC8fa3129d1dd3	2
FROZEN_PHASE3D	ENST00000367621	SCb86d4122106c	1
FROZEN_PHASE3D	ENST00000367627	SCe9f9f9b7e492	1
FROZEN_PHASE3D	ENST00000367651	SC15e4c683ffc0	4
FROZEN_PHASE3D	ENST00000367660	SC6f6c4557c241	4
FROZEN_PHASE3D	ENST00000367677	SC6478fd777f86	0
FROZEN_PHASE3D	ENST00000367679	SCb18aa1bcc3fe	2
FROZEN_PHASE3D	ENST00000367697	SCb6ef97f10cfa	4
FROZEN_PHASE3D	ENST00000367739	SC23a89837424e	0
FROZEN_PHASE3D	ENST00000367826	SCe9f5fb1f1836	3
FROZEN_PHASE3D	ENST00000367830	SC45dc3381c904	3
FROZEN_PHASE3D	ENST00000367833	SC45dc3381c904	3
FROZEN_PHASE3D	ENST00000367846	SCf10ba668bfba	3
FROZEN_PHASE3D	ENST00000367854	SCee013110b930	1
FROZEN_PHASE3D	ENST00000367869	SC5e3061b9d1a5	2
FROZEN_PHASE3D	ENST00000367871	SC5e3061b9d1a5	2
FROZEN_PHASE3D	ENST00000367879	SC61e59ce668a5	1
FROZEN_PHASE3D	ENST00000367881	SCa2d03ec7032b	4
FROZEN_PHASE3D	ENST00000367883	SC49ed2604fb45	1
FROZEN_PHASE3D	ENST00000367884	SC49ed2604fb45	1
FROZEN_PHASE3D	ENST00000367885	SC49ed2604fb45	1
FROZEN_PHASE3D	ENST00000367888	SC49ed2604fb45	1
FROZEN_PHASE3D	ENST00000367889	SC49ed2604fb45	1
FROZEN_PHASE3D	ENST00000367924	SC4f5ecc1a70d1	4
FROZEN_PHASE3D	ENST00000367925	SC4f5ecc1a70d1	4
FROZEN_PHASE3D	ENST00000367926	SC4f5ecc1a70d1	4
FROZEN_PHASE3D	ENST00000367942	SCf731410bcd45	3
FROZEN_PHASE3D	ENST00000367943	SCef802b6f3480	3
FROZEN_PHASE3D	ENST00000367972	SC3636b4982979	3
FROZEN_PHASE3D	ENST00000367993	SCebc5e3cac854	4
FROZEN_PHASE3D	ENST00000367998	SC02d1cb115fd0	1
FROZEN_PHASE3D	ENST00000368003	SC960309d2377c	3
FROZEN_PHASE3D	ENST00000368010	SC823042e7ff96	2
FROZEN_PHASE3D	ENST00000368063	SC3d8dd321af89	0
FROZEN_PHASE3D	ENST00000368069	SC033e37dcae08	4
FROZEN_PHASE3D	ENST00000368072	SC93b1dc700662	1
FROZEN_PHASE3D	ENST00000368096	SC7d0e4e542453	4
FROZEN_PHASE3D	ENST00000368097	SC7d0e4e542453	4
FROZEN_PHASE3D	ENST00000368149	SC9a5df4d1ec99	1
FROZEN_PHASE3D	ENST00000368209	SCd90d62d8bad0	0
FROZEN_PHASE3D	ENST00000368211	SCa202d5fd573b	1
FROZEN_PHASE3D	ENST00000368232	SC8099938c4b50	0
FROZEN_PHASE3D	ENST00000368233	SCe74843e2b486	0
FROZEN_PHASE3D	ENST00000368234	SCe74843e2b486	0
FROZEN_PHASE3D	ENST00000368235	SCe74843e2b486	0
FROZEN_PHASE3D	ENST00000368256	SC099987e74fd4	3
FROZEN_PHASE3D	ENST00000368258	SC099987e74fd4	3
FROZEN_PHASE3D	ENST00000368259	SC099987e74fd4	3
FROZEN_PHASE3D	ENST00000368261	SC099987e74fd4	3
FROZEN_PHASE3D	ENST00000368262	SC099987e74fd4	3
FROZEN_PHASE3D	ENST00000368277	SC16a6c8aa30d2	0
FROZEN_PHASE3D	ENST00000368279	SC16a6c8aa30d2	0
FROZEN_PHASE3D	ENST00000368302	SC25ba161c95c2	2
FROZEN_PHASE3D	ENST00000368304	SC25ba161c95c2	2
FROZEN_PHASE3D	ENST00000368305	SC25ba161c95c2	2
FROZEN_PHASE3D	ENST00000368309	SC83bad3bd4a39	3
FROZEN_PHASE3D	ENST00000368325	SC1454d4e85eb7	3
FROZEN_PHASE3D	ENST00000368326	SC1454d4e85eb7	3
FROZEN_PHASE3D	ENST00000368328	SC1454d4e85eb7	3
FROZEN_PHASE3D	ENST00000368336	SCb1e10e832c3f	0
FROZEN_PHASE3D	ENST00000368356	SC2c0f87e69ed0	2
FROZEN_PHASE3D	ENST00000368376	SCf657c836553d	0
FROZEN_PHASE3D	ENST00000368399	SCbc8456eb9783	0
FROZEN_PHASE3D	ENST00000368400	SCbc8456eb9783	0
FROZEN_PHASE3D	ENST00000368402	SC87770b2ad4bd	0
FROZEN_PHASE3D	ENST00000368436	SC47a86b510a21	3
FROZEN_PHASE3D	ENST00000368439	SC47a86b510a21	3
FROZEN_PHASE3D	ENST00000368457	SC0310dcb66313	3
FROZEN_PHASE3D	ENST00000368467	SC8bbd1026ed72	0
FROZEN_PHASE3D	ENST00000368468	SC7d44a3b5c015	3
FROZEN_PHASE3D	ENST00000368494	SC4815f95edf08	1
FROZEN_PHASE3D	ENST00000368516	SC65eeed7affe6	0
FROZEN_PHASE3D	ENST00000368518	SC65eeed7affe6	0
FROZEN_PHASE3D	ENST00000368519	SC65eeed7affe6	0
